part_size,part_size_formatted,chunk_size,chunk_size_formatted,run,seconds,gbps
8192,8KB,8192,8KB,1,4.019908,10.684242
8192,8KB,8192,8KB,2,3.866185,11.109057
8192,8KB,8192,8KB,3,4.161507,10.320703
8192,8KB,8192,8KB,4,3.616335,11.876576
8192,8KB,8192,8KB,5,4.026885,10.665733
8192,8KB,8192,8KB,6,3.768479,11.397085
8192,8KB,8192,8KB,7,3.625567,11.846333
8192,8KB,8192,8KB,8,3.598784,11.934495
8192,8KB,8192,8KB,9,3.742868,11.475070
8192,8KB,8192,8KB,10,3.560878,12.061540
16384,16KB,8192,8KB,1,4.070441,10.551601
16384,16KB,8192,8KB,2,3.863588,11.116525
16384,16KB,8192,8KB,3,4.167660,10.305464
16384,16KB,8192,8KB,4,3.612604,11.888841
16384,16KB,8192,8KB,5,4.038861,10.634105
16384,16KB,8192,8KB,6,3.777130,11.370981
16384,16KB,8192,8KB,7,3.623802,11.852103
16384,16KB,8192,8KB,8,3.588718,11.967972
16384,16KB,8192,8KB,9,3.747539,11.460769
16384,16KB,8192,8KB,10,3.581122,11.993355
16384,16KB,16384,16KB,1,3.211886,13.372103
16384,16KB,16384,16KB,2,2.468887,17.396370
16384,16KB,16384,16KB,3,2.846004,15.091218
16384,16KB,16384,16KB,4,2.236048,19.207852
16384,16KB,16384,16KB,5,2.179502,19.706183
16384,16KB,16384,16KB,6,2.182266,19.681224
16384,16KB,16384,16KB,7,2.191901,19.594714
16384,16KB,16384,16KB,8,2.683705,16.003875
16384,16KB,16384,16KB,9,2.233437,19.230307
16384,16KB,16384,16KB,10,2.186048,19.647177
32768,32KB,8192,8KB,1,4.028814,10.660625
32768,32KB,8192,8KB,2,3.872597,11.090663
32768,32KB,8192,8KB,3,4.170070,10.299509
32768,32KB,8192,8KB,4,3.618594,11.869159
32768,32KB,8192,8KB,5,4.035885,10.641946
32768,32KB,8192,8KB,6,3.777328,11.370385
32768,32KB,8192,8KB,7,3.630506,11.830217
32768,32KB,8192,8KB,8,3.600188,11.929843
32768,32KB,8192,8KB,9,3.748394,11.458153
32768,32KB,8192,8KB,10,3.557523,12.072913
32768,32KB,16384,16KB,1,3.248398,13.221802
32768,32KB,16384,16KB,2,2.479598,17.321224
32768,32KB,16384,16KB,3,2.849288,15.073825
32768,32KB,16384,16KB,4,2.235534,19.212266
32768,32KB,16384,16KB,5,2.159014,19.893185
32768,32KB,16384,16KB,6,2.165051,19.837715
32768,32KB,16384,16KB,7,2.176509,19.733286
32768,32KB,16384,16KB,8,2.657462,16.161917
32768,32KB,16384,16KB,9,2.218899,19.356300
32768,32KB,16384,16KB,10,2.194036,19.575650
32768,32KB,32768,32KB,1,2.855943,15.038699
32768,32KB,32768,32KB,2,1.852603,23.183421
32768,32KB,32768,32KB,3,2.347868,18.293053
32768,32KB,32768,32KB,4,1.557206,27.581240
32768,32KB,32768,32KB,5,1.523295,28.195239
32768,32KB,32768,32KB,6,1.569452,27.366028
32768,32KB,32768,32KB,7,1.653613,25.973238
32768,32KB,32768,32KB,8,1.559874,27.534067
32768,32KB,32768,32KB,9,1.578913,27.202053
32768,32KB,32768,32KB,10,1.547786,27.749110
65536,64KB,8192,8KB,1,4.030359,10.656539
65536,64KB,8192,8KB,2,3.889970,11.041133
65536,64KB,8192,8KB,3,4.229239,10.155413
65536,64KB,8192,8KB,4,3.577791,12.004521
65536,64KB,8192,8KB,5,3.602818,11.921135
65536,64KB,8192,8KB,6,3.659210,11.737417
65536,64KB,8192,8KB,7,3.963849,10.835344
65536,64KB,8192,8KB,8,3.650673,11.764866
65536,64KB,8192,8KB,9,3.827099,11.222515
65536,64KB,8192,8KB,10,4.127769,10.405057
65536,64KB,16384,16KB,1,3.247508,13.225425
65536,64KB,16384,16KB,2,2.451037,17.523061
65536,64KB,16384,16KB,3,2.833407,15.158316
65536,64KB,16384,16KB,4,2.211387,19.422054
65536,64KB,16384,16KB,5,2.155817,19.922689
65536,64KB,16384,16KB,6,2.176443,19.733880
65536,64KB,16384,16KB,7,2.183062,19.674055
65536,64KB,16384,16KB,8,2.637923,16.281627
65536,64KB,16384,16KB,9,2.205747,19.471711
65536,64KB,16384,16KB,10,2.170075,19.791789
65536,64KB,32768,32KB,1,2.826042,15.197820
65536,64KB,32768,32KB,2,1.835376,23.401024
65536,64KB,32768,32KB,3,2.335529,18.389698
65536,64KB,32768,32KB,4,1.539844,27.892220
65536,64KB,32768,32KB,5,1.517006,28.312131
65536,64KB,32768,32KB,6,1.536676,27.949731
65536,64KB,32768,32KB,7,1.534941,27.981315
65536,64KB,32768,32KB,8,1.573450,27.296500
65536,64KB,32768,32KB,9,1.620482,26.504256
65536,64KB,32768,32KB,10,1.531560,28.043087
65536,64KB,65536,64KB,1,2.679804,16.027170
65536,64KB,65536,64KB,2,1.502462,28.586190
65536,64KB,65536,64KB,3,1.186961,36.184570
65536,64KB,65536,64KB,4,1.199750,35.798858
65536,64KB,65536,64KB,5,2.104959,20.404042
65536,64KB,65536,64KB,6,1.199500,35.806325
65536,64KB,65536,64KB,7,1.291440,33.257191
65536,64KB,65536,64KB,8,1.189707,36.101060
65536,64KB,65536,64KB,9,1.218988,35.233868
65536,64KB,65536,64KB,10,1.192749,36.008975
131072,128KB,8192,8KB,1,4.037876,10.636699
131072,128KB,8192,8KB,2,3.867801,11.104418
131072,128KB,8192,8KB,3,4.153965,10.339440
131072,128KB,8192,8KB,4,3.606157,11.910096
131072,128KB,8192,8KB,5,4.023229,10.675423
131072,128KB,8192,8KB,6,3.769728,11.393308
131072,128KB,8192,8KB,7,3.619131,11.867399
131072,128KB,8192,8KB,8,3.612178,11.890244
131072,128KB,8192,8KB,9,3.761894,11.417035
131072,128KB,8192,8KB,10,3.572198,12.023319
131072,128KB,16384,16KB,1,3.201603,13.415053
131072,128KB,16384,16KB,2,2.442902,17.581412
131072,128KB,16384,16KB,3,2.804336,15.315451
131072,128KB,16384,16KB,4,2.200961,19.514055
131072,128KB,16384,16KB,5,2.147275,20.001946
131072,128KB,16384,16KB,6,2.166501,19.824440
131072,128KB,16384,16KB,7,2.176972,19.729089
131072,128KB,16384,16KB,8,2.631552,16.321040
131072,128KB,16384,16KB,9,2.205690,19.472216
131072,128KB,16384,16KB,10,2.168877,19.802721
131072,128KB,32768,32KB,1,2.841146,15.117023
131072,128KB,32768,32KB,2,1.842693,23.308100
131072,128KB,32768,32KB,3,2.345179,18.314029
131072,128KB,32768,32KB,4,1.546279,27.776140
131072,128KB,32768,32KB,5,1.513982,28.368674
131072,128KB,32768,32KB,6,1.556683,27.590510
131072,128KB,32768,32KB,7,1.629071,26.364514
131072,128KB,32768,32KB,8,1.571563,27.329274
131072,128KB,32768,32KB,9,1.543669,27.823112
131072,128KB,32768,32KB,10,1.549823,27.712631
131072,128KB,65536,64KB,1,2.675571,16.052524
131072,128KB,65536,64KB,2,1.512625,28.394141
131072,128KB,65536,64KB,3,1.202306,35.722762
131072,128KB,65536,64KB,4,1.212011,35.436699
131072,128KB,65536,64KB,5,2.116193,20.295722
131072,128KB,65536,64KB,6,1.206270,35.605344
131072,128KB,65536,64KB,7,1.217507,35.276733
131072,128KB,65536,64KB,8,1.208446,35.541255
131072,128KB,65536,64KB,9,1.202803,35.707977
131072,128KB,65536,64KB,10,1.229997,34.918516
131072,128KB,131072,128KB,1,2.179504,19.706167
131072,128KB,131072,128KB,2,1.288275,33.338888
131072,128KB,131072,128KB,3,1.434998,29.930136
131072,128KB,131072,128KB,4,1.975971,21.735980
131072,128KB,131072,128KB,5,0.792029,54.227413
131072,128KB,131072,128KB,6,0.798788,53.768524
131072,128KB,131072,128KB,7,0.771557,55.666213
131072,128KB,131072,128KB,8,0.800416,53.659182
131072,128KB,131072,128KB,9,0.780560,55.024143
131072,128KB,131072,128KB,10,0.835968,51.377186
262144,256KB,8192,8KB,1,4.046871,10.613057
262144,256KB,8192,8KB,2,3.875548,11.082219
262144,256KB,8192,8KB,3,4.181973,10.270194
262144,256KB,8192,8KB,4,3.598001,11.937094
262144,256KB,8192,8KB,5,4.025826,10.668536
262144,256KB,8192,8KB,6,3.778087,11.368101
262144,256KB,8192,8KB,7,3.617138,11.873937
262144,256KB,8192,8KB,8,3.597129,11.939987
262144,256KB,8192,8KB,9,3.746407,11.464230
262144,256KB,8192,8KB,10,3.551253,12.094230
262144,256KB,16384,16KB,1,3.252673,13.204425
262144,256KB,16384,16KB,2,2.458796,17.467766
262144,256KB,16384,16KB,3,2.832334,15.164055
262144,256KB,16384,16KB,4,2.207194,19.458944
262144,256KB,16384,16KB,5,2.156354,19.917729
262144,256KB,16384,16KB,6,2.164870,19.839375
262144,256KB,16384,16KB,7,2.190099,19.610835
262144,256KB,16384,16KB,8,2.660721,16.142116
262144,256KB,16384,16KB,9,2.210474,19.430077
262144,256KB,16384,16KB,10,2.172770,19.767239
262144,256KB,32768,32KB,1,2.878404,14.921348
262144,256KB,32768,32KB,2,1.845329,23.274809
262144,256KB,32768,32KB,3,2.368096,18.136794
262144,256KB,32768,32KB,4,1.544985,27.799413
262144,256KB,32768,32KB,5,1.523982,28.182539
262144,256KB,32768,32KB,6,1.567331,27.403067
262144,256KB,32768,32KB,7,1.633948,26.285821
262144,256KB,32768,32KB,8,1.575256,27.265207
262144,256KB,32768,32KB,9,1.551182,27.688357
262144,256KB,32768,32KB,10,1.552471,27.665359
262144,256KB,65536,64KB,1,2.714846,15.820297
262144,256KB,65536,64KB,2,1.515776,28.335111
262144,256KB,65536,64KB,3,1.198219,35.844599
262144,256KB,65536,64KB,4,1.212249,35.429757
262144,256KB,65536,64KB,5,2.141550,20.055414
262144,256KB,65536,64KB,6,1.204220,35.665972
262144,256KB,65536,64KB,7,1.207349,35.573530
262144,256KB,65536,64KB,8,1.210613,35.477627
262144,256KB,65536,64KB,9,1.226022,35.031725
262144,256KB,65536,64KB,10,1.214759,35.356529
262144,256KB,131072,128KB,1,2.165779,19.831055
262144,256KB,131072,128KB,2,1.280530,33.540555
262144,256KB,131072,128KB,3,1.421909,30.205645
262144,256KB,131072,128KB,4,1.953755,21.983146
262144,256KB,131072,128KB,5,0.787788,54.519356
262144,256KB,131072,128KB,6,0.789189,54.422523
262144,256KB,131072,128KB,7,0.768432,55.892643
262144,256KB,131072,128KB,8,0.804205,53.406387
262144,256KB,131072,128KB,9,0.801993,53.553702
262144,256KB,131072,128KB,10,0.781150,54.982619
262144,256KB,196608,192KB,1,2.125722,20.204748
262144,256KB,196608,192KB,2,0.913084,47.038036
262144,256KB,196608,192KB,3,0.721130,59.558833
262144,256KB,196608,192KB,4,0.742188,57.869025
262144,256KB,196608,192KB,5,1.622986,26.463370
262144,256KB,196608,192KB,6,1.838164,23.365523
262144,256KB,196608,192KB,7,1.867742,22.995501
262144,256KB,196608,192KB,8,1.611071,26.659086
262144,256KB,196608,192KB,9,0.722289,59.463255
262144,256KB,196608,192KB,10,0.752292,57.091796
262144,256KB,262144,256KB,1,2.084600,20.603313
262144,256KB,262144,256KB,2,1.347521,31.873108
262144,256KB,262144,256KB,3,1.020998,42.066347
262144,256KB,262144,256KB,4,1.698430,25.287869
262144,256KB,262144,256KB,5,1.186789,36.189817
262144,256KB,262144,256KB,6,0.663750,64.707634
262144,256KB,262144,256KB,7,0.734769,58.453260
262144,256KB,262144,256KB,8,0.664343,64.649876
262144,256KB,262144,256KB,9,0.675736,63.559888
262144,256KB,262144,256KB,10,1.235210,34.771156
524288,512KB,8192,8KB,1,4.031296,10.654061
524288,512KB,8192,8KB,2,3.852812,11.147617
524288,512KB,8192,8KB,3,4.153095,10.341606
524288,512KB,8192,8KB,4,3.606388,11.909332
524288,512KB,8192,8KB,5,4.020267,10.683288
524288,512KB,8192,8KB,6,3.754101,11.440735
524288,512KB,8192,8KB,7,3.619159,11.867307
524288,512KB,8192,8KB,8,3.597953,11.937251
524288,512KB,8192,8KB,9,3.740349,11.482799
524288,512KB,8192,8KB,10,3.554435,12.083403
524288,512KB,16384,16KB,1,3.227803,13.306162
524288,512KB,16384,16KB,2,2.466824,17.410921
524288,512KB,16384,16KB,3,2.835850,15.145253
524288,512KB,16384,16KB,4,2.238577,19.186148
524288,512KB,16384,16KB,5,2.175625,19.741302
524288,512KB,16384,16KB,6,2.189080,19.619967
524288,512KB,16384,16KB,7,2.204454,19.483131
524288,512KB,16384,16KB,8,2.668344,16.096004
524288,512KB,16384,16KB,9,2.234476,19.221362
524288,512KB,16384,16KB,10,2.197972,19.540590
524288,512KB,32768,32KB,1,2.896110,14.830122
524288,512KB,32768,32KB,2,1.866375,23.012350
524288,512KB,32768,32KB,3,2.384001,18.015798
524288,512KB,32768,32KB,4,1.558482,27.558653
524288,512KB,32768,32KB,5,1.531405,28.045934
524288,512KB,32768,32KB,6,1.551451,27.683553
524288,512KB,32768,32KB,7,1.566544,27.416832
524288,512KB,32768,32KB,8,1.584075,27.113409
524288,512KB,32768,32KB,9,1.649121,26.043981
524288,512KB,32768,32KB,10,1.543123,27.832953
524288,512KB,65536,64KB,1,2.673557,16.064619
524288,512KB,65536,64KB,2,1.496943,28.691589
524288,512KB,65536,64KB,3,1.183440,36.292230
524288,512KB,65536,64KB,4,1.195475,35.926856
524288,512KB,65536,64KB,5,2.102121,20.431585
524288,512KB,65536,64KB,6,1.187244,36.175951
524288,512KB,65536,64KB,7,1.202242,35.724655
524288,512KB,65536,64KB,8,1.187429,36.170317
524288,512KB,65536,64KB,9,1.187498,36.168204
524288,512KB,65536,64KB,10,1.211451,35.453077
524288,512KB,131072,128KB,1,2.180576,19.696484
524288,512KB,131072,128KB,2,1.279755,33.560861
524288,512KB,131072,128KB,3,1.428355,30.069318
524288,512KB,131072,128KB,4,1.681012,25.549897
524288,512KB,131072,128KB,5,0.781200,54.979114
524288,512KB,131072,128KB,6,0.771618,55.661798
524288,512KB,131072,128KB,7,0.827562,51.899014
524288,512KB,131072,128KB,8,0.789297,54.415111
524288,512KB,131072,128KB,9,0.858691,50.017641
524288,512KB,131072,128KB,10,0.782738,54.871072
524288,512KB,196608,192KB,1,2.189838,19.613173
524288,512KB,196608,192KB,2,0.926094,46.377238
524288,512KB,196608,192KB,3,0.722849,59.417229
524288,512KB,196608,192KB,4,0.750788,57.206103
524288,512KB,196608,192KB,5,1.664686,25.800470
524288,512KB,196608,192KB,6,1.888873,22.738256
524288,512KB,196608,192KB,7,1.918295,22.389508
524288,512KB,196608,192KB,8,1.658938,25.889862
524288,512KB,196608,192KB,9,0.727712,59.020185
524288,512KB,196608,192KB,10,0.757782,56.678131
524288,512KB,262144,256KB,1,2.051354,20.937230
524288,512KB,262144,256KB,2,1.352953,31.745128
524288,512KB,262144,256KB,3,1.015483,42.294810
524288,512KB,262144,256KB,4,1.696680,25.313952
524288,512KB,262144,256KB,5,1.189276,36.114122
524288,512KB,262144,256KB,6,0.665786,64.509698
524288,512KB,262144,256KB,7,0.733907,58.521980
524288,512KB,262144,256KB,8,0.664468,64.637704
524288,512KB,262144,256KB,9,0.678805,63.272476
524288,512KB,262144,256KB,10,1.240547,34.621569
1048576,1MB,8192,8KB,1,4.072475,10.546332
1048576,1MB,8192,8KB,2,3.901463,11.008607
1048576,1MB,8192,8KB,3,4.239300,10.131312
1048576,1MB,8192,8KB,4,3.587244,11.972889
1048576,1MB,8192,8KB,5,3.621856,11.858470
1048576,1MB,8192,8KB,6,3.663993,11.722095
1048576,1MB,8192,8KB,7,3.987043,10.772312
1048576,1MB,8192,8KB,8,3.654816,11.751528
1048576,1MB,8192,8KB,9,3.839458,11.186388
1048576,1MB,8192,8KB,10,4.153026,10.341779
1048576,1MB,16384,16KB,1,3.269853,13.135048
1048576,1MB,16384,16KB,2,2.468514,17.399001
1048576,1MB,16384,16KB,3,2.851233,15.063544
1048576,1MB,16384,16KB,4,2.228136,19.276058
1048576,1MB,16384,16KB,5,2.173644,19.759297
1048576,1MB,16384,16KB,6,2.184056,19.665095
1048576,1MB,16384,16KB,7,2.198778,19.533430
1048576,1MB,16384,16KB,8,2.678401,16.035564
1048576,1MB,16384,16KB,9,2.212055,19.416184
1048576,1MB,16384,16KB,10,2.176159,19.736459
1048576,1MB,32768,32KB,1,2.849450,15.072969
1048576,1MB,32768,32KB,2,1.844157,23.289593
1048576,1MB,32768,32KB,3,2.334163,18.400463
1048576,1MB,32768,32KB,4,1.539358,27.901022
1048576,1MB,32768,32KB,5,1.516482,28.321914
1048576,1MB,32768,32KB,6,1.560084,27.530359
1048576,1MB,32768,32KB,7,1.627168,26.395346
1048576,1MB,32768,32KB,8,1.565075,27.442569
1048576,1MB,32768,32KB,9,1.539621,27.896256
1048576,1MB,32768,32KB,10,1.545638,27.787661
1048576,1MB,65536,64KB,1,2.706107,15.871390
1048576,1MB,65536,64KB,2,1.503967,28.557590
1048576,1MB,65536,64KB,3,1.189599,36.104328
1048576,1MB,65536,64KB,4,1.215890,35.323650
1048576,1MB,65536,64KB,5,2.060785,20.841414
1048576,1MB,65536,64KB,6,1.210699,35.475098
1048576,1MB,65536,64KB,7,1.199217,35.814754
1048576,1MB,65536,64KB,8,1.192669,36.011394
1048576,1MB,65536,64KB,9,1.197189,35.875435
1048576,1MB,65536,64KB,10,1.194675,35.950938
1048576,1MB,131072,128KB,1,2.220792,19.339799
1048576,1MB,131072,128KB,2,1.297527,33.101176
1048576,1MB,131072,128KB,3,1.449955,29.621373
1048576,1MB,131072,128KB,4,1.705691,25.180213
1048576,1MB,131072,128KB,5,0.783320,54.830324
1048576,1MB,131072,128KB,6,0.771501,55.670311
1048576,1MB,131072,128KB,7,0.841086,51.064520
1048576,1MB,131072,128KB,8,0.784501,54.747754
1048576,1MB,131072,128KB,9,1.214639,35.360034
1048576,1MB,131072,128KB,10,0.822077,52.245297
1048576,1MB,196608,192KB,1,2.196516,19.553544
1048576,1MB,196608,192KB,2,0.933209,46.023628
1048576,1MB,196608,192KB,3,0.741248,57.942403
1048576,1MB,196608,192KB,4,0.759932,56.517814
1048576,1MB,196608,192KB,5,1.666557,25.771498
1048576,1MB,196608,192KB,6,1.888681,22.740570
1048576,1MB,196608,192KB,7,1.920856,22.359655
1048576,1MB,196608,192KB,8,1.975014,21.746510
1048576,1MB,196608,192KB,9,0.769285,55.830653
1048576,1MB,196608,192KB,10,0.738113,58.188495
1048576,1MB,262144,256KB,1,2.085422,20.595197
1048576,1MB,262144,256KB,2,1.370778,31.332326
1048576,1MB,262144,256KB,3,1.028392,41.763928
1048576,1MB,262144,256KB,4,1.723209,24.924235
1048576,1MB,262144,256KB,5,1.200610,35.773218
1048576,1MB,262144,256KB,6,0.670119,64.092587
1048576,1MB,262144,256KB,7,0.740440,58.005609
1048576,1MB,262144,256KB,8,0.669153,64.185083
1048576,1MB,262144,256KB,9,0.683512,62.836723
1048576,1MB,262144,256KB,10,1.258136,34.137547
1048576,1MB,1048576,1MB,1,1.968114,21.822751
1048576,1MB,1048576,1MB,2,1.015211,42.306171
1048576,1MB,1048576,1MB,3,0.769721,55.799029
1048576,1MB,1048576,1MB,4,0.683944,62.797061
1048576,1MB,1048576,1MB,5,0.614252,69.921898
1048576,1MB,1048576,1MB,6,1.245409,34.486397
1048576,1MB,1048576,1MB,7,0.634328,67.708892
1048576,1MB,1048576,1MB,8,0.638197,67.298456
1048576,1MB,1048576,1MB,9,0.591057,72.665885
1048576,1MB,1048576,1MB,10,0.660777,64.998721
2097152,2MB,8192,8KB,1,4.032402,10.651138
2097152,2MB,8192,8KB,2,3.860607,11.125108
2097152,2MB,8192,8KB,3,4.169884,10.299969
2097152,2MB,8192,8KB,4,3.615270,11.880072
2097152,2MB,8192,8KB,5,4.035128,10.643943
2097152,2MB,8192,8KB,6,3.778296,11.367471
2097152,2MB,8192,8KB,7,3.635797,11.813002
2097152,2MB,8192,8KB,8,3.603925,11.917472
2097152,2MB,8192,8KB,9,3.743740,11.472396
2097152,2MB,8192,8KB,10,3.564208,12.050271
2097152,2MB,16384,16KB,1,3.233423,13.283037
2097152,2MB,16384,16KB,2,2.451296,17.521212
2097152,2MB,16384,16KB,3,2.823229,15.212959
2097152,2MB,16384,16KB,4,2.216418,19.377970
2097152,2MB,16384,16KB,5,2.159832,19.885655
2097152,2MB,16384,16KB,6,2.167245,19.817633
2097152,2MB,16384,16KB,7,2.184578,19.660401
2097152,2MB,16384,16KB,8,2.659755,16.147982
2097152,2MB,16384,16KB,9,2.213845,19.400489
2097152,2MB,16384,16KB,10,2.174759,19.749162
2097152,2MB,32768,32KB,1,2.847293,15.084387
2097152,2MB,32768,32KB,2,1.832935,23.432184
2097152,2MB,32768,32KB,3,2.335342,18.391171
2097152,2MB,32768,32KB,4,1.538798,27.911191
2097152,2MB,32768,32KB,5,1.509804,28.447192
2097152,2MB,32768,32KB,6,1.537164,27.940858
2097152,2MB,32768,32KB,7,1.538943,27.908553
2097152,2MB,32768,32KB,8,1.555124,27.618173
2097152,2MB,32768,32KB,9,1.609144,26.691008
2097152,2MB,32768,32KB,10,1.522515,28.209688
2097152,2MB,65536,64KB,1,2.737965,15.686713
2097152,2MB,65536,64KB,2,1.530793,28.057149
2097152,2MB,65536,64KB,3,1.204533,35.656695
2097152,2MB,65536,64KB,4,1.233356,34.823422
2097152,2MB,65536,64KB,5,2.094275,20.508138
2097152,2MB,65536,64KB,6,1.233608,34.816297
2097152,2MB,65536,64KB,7,1.223158,35.113751
2097152,2MB,65536,64KB,8,1.215736,35.328113
2097152,2MB,65536,64KB,9,1.224536,35.074240
2097152,2MB,65536,64KB,10,1.216852,35.295733
2097152,2MB,131072,128KB,1,2.182128,19.682475
2097152,2MB,131072,128KB,2,1.283735,33.456814
2097152,2MB,131072,128KB,3,1.430458,30.025124
2097152,2MB,131072,128KB,4,1.965949,21.846795
2097152,2MB,131072,128KB,5,0.797320,53.867514
2097152,2MB,131072,128KB,6,0.791111,54.290290
2097152,2MB,131072,128KB,7,0.794574,54.053745
2097152,2MB,131072,128KB,8,0.816410,52.607944
2097152,2MB,131072,128KB,9,0.816819,52.581660
2097152,2MB,131072,128KB,10,0.787181,54.561369
2097152,2MB,196608,192KB,1,2.187748,19.631912
2097152,2MB,196608,192KB,2,0.954641,44.990373
2097152,2MB,196608,192KB,3,0.783212,54.837878
2097152,2MB,196608,192KB,4,1.325151,32.411164
2097152,2MB,196608,192KB,5,0.754114,56.953827
2097152,2MB,196608,192KB,6,1.023903,41.947001
2097152,2MB,196608,192KB,7,1.886932,22.761644
2097152,2MB,196608,192KB,8,1.915414,22.423182
2097152,2MB,196608,192KB,9,1.699487,25.272138
2097152,2MB,196608,192KB,10,0.735730,58.376981
2097152,2MB,262144,256KB,1,2.110454,20.350916
2097152,2MB,262144,256KB,2,1.412149,30.414399
2097152,2MB,262144,256KB,3,1.001263,42.895513
2097152,2MB,262144,256KB,4,1.745715,24.602907
2097152,2MB,262144,256KB,5,1.298573,33.074513
2097152,2MB,262144,256KB,6,0.665137,64.572681
2097152,2MB,262144,256KB,7,0.674417,63.684187
2097152,2MB,262144,256KB,8,0.893064,48.092508
2097152,2MB,262144,256KB,9,0.661615,64.916414
2097152,2MB,262144,256KB,10,0.681205,63.049565
2097152,2MB,1048576,1MB,1,1.967685,21.827520
2097152,2MB,1048576,1MB,2,1.015667,42.287152
2097152,2MB,1048576,1MB,3,0.772565,55.593612
2097152,2MB,1048576,1MB,4,0.686448,62.567956
2097152,2MB,1048576,1MB,5,0.617327,69.573618
2097152,2MB,1048576,1MB,6,1.252781,34.283467
2097152,2MB,1048576,1MB,7,0.640210,67.086893
2097152,2MB,1048576,1MB,8,0.641041,66.999905
2097152,2MB,1048576,1MB,9,0.592902,72.439775
2097152,2MB,1048576,1MB,10,0.658441,65.229342
4194304,4MB,8192,8KB,1,4.079458,10.528279
4194304,4MB,8192,8KB,2,3.869713,11.098929
4194304,4MB,8192,8KB,3,4.185892,10.260578
4194304,4MB,8192,8KB,4,3.619348,11.866688
4194304,4MB,8192,8KB,5,4.050270,10.604150
4194304,4MB,8192,8KB,6,3.785500,11.345839
4194304,4MB,8192,8KB,7,3.632339,11.824248
4194304,4MB,8192,8KB,8,3.593012,11.953668
4194304,4MB,8192,8KB,9,3.581471,11.992187
4194304,4MB,8192,8KB,10,3.628998,11.835131
4194304,4MB,16384,16KB,1,3.215735,13.356099
4194304,4MB,16384,16KB,2,2.439392,17.606710
4194304,4MB,16384,16KB,3,2.806172,15.305433
4194304,4MB,16384,16KB,4,2.208042,19.451472
4194304,4MB,16384,16KB,5,2.154274,19.936956
4194304,4MB,16384,16KB,6,2.161941,19.866253
4194304,4MB,16384,16KB,7,2.172758,19.767351
4194304,4MB,16384,16KB,8,2.630201,16.329426
4194304,4MB,16384,16KB,9,2.205684,19.472271
4194304,4MB,16384,16KB,10,2.167399,19.816228
4194304,4MB,32768,32KB,1,2.843978,15.101969
4194304,4MB,32768,32KB,2,1.841541,23.322681
4194304,4MB,32768,32KB,3,2.331841,18.418780
4194304,4MB,32768,32KB,4,1.556547,27.592919
4194304,4MB,32768,32KB,5,1.521215,28.233793
4194304,4MB,32768,32KB,6,1.541559,27.861191
4194304,4MB,32768,32KB,7,1.557302,27.579537
4194304,4MB,32768,32KB,8,1.570547,27.346957
4194304,4MB,32768,32KB,9,1.631136,26.331148
4194304,4MB,32768,32KB,10,1.534923,27.981641
4194304,4MB,65536,64KB,1,2.678835,16.032966
4194304,4MB,65536,64KB,2,1.492250,28.781827
4194304,4MB,65536,64KB,3,1.202056,35.730170
4194304,4MB,65536,64KB,4,1.400888,30.658885
4194304,4MB,65536,64KB,5,1.405226,30.564257
4194304,4MB,65536,64KB,6,1.201532,35.745765
4194304,4MB,65536,64KB,7,1.200637,35.772420
4194304,4MB,65536,64KB,8,1.703896,25.206749
4194304,4MB,65536,64KB,9,1.223283,35.110175
4194304,4MB,65536,64KB,10,1.210946,35.467868
4194304,4MB,131072,128KB,1,2.184922,19.657304
4194304,4MB,131072,128KB,2,1.294440,33.180124
4194304,4MB,131072,128KB,3,1.445726,29.708035
4194304,4MB,131072,128KB,4,1.701027,25.249253
4194304,4MB,131072,128KB,5,0.785975,54.645074
4194304,4MB,131072,128KB,6,0.782065,54.918319
4194304,4MB,131072,128KB,7,0.843919,50.893153
4194304,4MB,131072,128KB,8,0.793522,54.125399
4194304,4MB,131072,128KB,9,1.083139,39.652965
4194304,4MB,131072,128KB,10,0.824992,52.060733
4194304,4MB,196608,192KB,1,2.144667,20.026269
4194304,4MB,196608,192KB,2,0.920365,46.665918
4194304,4MB,196608,192KB,3,0.722674,59.431577
4194304,4MB,196608,192KB,4,0.747863,57.429875
4194304,4MB,196608,192KB,5,1.653598,25.973475
4194304,4MB,196608,192KB,6,1.868001,22.992316
4194304,4MB,196608,192KB,7,1.900347,22.600965
4194304,4MB,196608,192KB,8,1.632222,26.313617
4194304,4MB,196608,192KB,9,0.720694,59.594889
4194304,4MB,196608,192KB,10,0.753427,57.005767
4194304,4MB,262144,256KB,1,2.086856,20.581045
4194304,4MB,262144,256KB,2,1.377711,31.174654
4194304,4MB,262144,256KB,3,1.038459,41.359057
4194304,4MB,262144,256KB,4,1.731695,24.802103
4194304,4MB,262144,256KB,5,1.206311,35.604152
4194304,4MB,262144,256KB,6,0.678099,63.338333
4194304,4MB,262144,256KB,7,0.747649,57.446306
4194304,4MB,262144,256KB,8,0.675933,63.541364
4194304,4MB,262144,256KB,9,0.690048,62.241546
4194304,4MB,262144,256KB,10,1.262984,34.006511
4194304,4MB,1048576,1MB,1,1.985847,21.627887
4194304,4MB,1048576,1MB,2,1.021037,42.064773
4194304,4MB,1048576,1MB,3,0.773432,55.531264
4194304,4MB,1048576,1MB,4,0.686438,62.568894
4194304,4MB,1048576,1MB,5,0.612800,70.087644
4194304,4MB,1048576,1MB,6,1.261780,34.038963
