part_size,part_size_formatted,chunk_size,chunk_size_formatted,run,seconds,gbps
2147483648,2048MB,16777216,16MB,2,43.155124,0.995239
2147483648,2048MB,16777216,16MB,3,43.155961,0.995220
2147483648,2048MB,16777216,16MB,4,43.158027,0.995172
2147483648,2048MB,16777216,16MB,5,43.154238,0.995260
2147483648,2048MB,16777216,16MB,6,43.158547,0.995160
2147483648,2048MB,16777216,16MB,7,43.162327,0.995073
2147483648,2048MB,16777216,16MB,8,43.351508,0.990731
2147483648,2048MB,16777216,16MB,9,43.156481,0.995208
2147483648,2048MB,16777216,16MB,10,43.157532,0.995184
2147483648,2048MB,67108864,64MB,1,43.438885,0.988738
2147483648,2048MB,67108864,64MB,2,43.162354,0.995073
2147483648,2048MB,67108864,64MB,3,43.160381,0.995118
2147483648,2048MB,67108864,64MB,4,43.159299,0.995143
2147483648,2048MB,67108864,64MB,5,43.156036,0.995218
2147483648,2048MB,67108864,64MB,6,43.164178,0.995030
2147483648,2048MB,67108864,64MB,7,43.162481,0.995070
2147483648,2048MB,67108864,64MB,8,43.160611,0.995113
2147483648,2048MB,67108864,64MB,9,43.157834,0.995177
2147483648,2048MB,67108864,64MB,10,43.160366,0.995118
2147483648,2048MB,268435456,256MB,1,43.432964,0.988873
2147483648,2048MB,268435456,256MB,2,43.158698,0.995157
2147483648,2048MB,268435456,256MB,3,43.157631,0.995181
2147483648,2048MB,268435456,256MB,4,43.157769,0.995178
2147483648,2048MB,268435456,256MB,5,43.154623,0.995251
2147483648,2048MB,268435456,256MB,6,43.156691,0.995203
2147483648,2048MB,268435456,256MB,7,43.159627,0.995135
2147483648,2048MB,268435456,256MB,8,43.154585,0.995252
2147483648,2048MB,268435456,256MB,9,43.161507,0.995092
2147483648,2048MB,268435456,256MB,10,43.186675,0.994512
2147483648,2048MB,536870912,512MB,1,43.435130,0.988823
2147483648,2048MB,536870912,512MB,2,43.154297,0.995258
2147483648,2048MB,536870912,512MB,3,43.154689,0.995249
2147483648,2048MB,536870912,512MB,4,43.154500,0.995254
2147483648,2048MB,536870912,512MB,5,43.157964,0.995174
2147483648,2048MB,536870912,512MB,6,43.157670,0.995181
2147483648,2048MB,536870912,512MB,7,43.160699,0.995111
2147483648,2048MB,536870912,512MB,8,43.157692,0.995180
2147483648,2048MB,536870912,512MB,9,43.153184,0.995284
2147483648,2048MB,536870912,512MB,10,43.187444,0.994494
2147483648,2048MB,1073741824,1024MB,1,43.435366,0.988818
2147483648,2048MB,1073741824,1024MB,2,43.159285,0.995143
2147483648,2048MB,1073741824,1024MB,3,43.157288,0.995189
2147483648,2048MB,1073741824,1024MB,4,43.159220,0.995145
2147483648,2048MB,1073741824,1024MB,5,43.151951,0.995312
2147483648,2048MB,1073741824,1024MB,6,43.157774,0.995178
2147483648,2048MB,1073741824,1024MB,7,43.161560,0.995091
2147483648,2048MB,1073741824,1024MB,8,43.154784,0.995247
2147483648,2048MB,1073741824,1024MB,9,43.158194,0.995168
2147483648,2048MB,1073741824,1024MB,10,43.159229,0.995145
5368709120,5120MB,65536,64KB,1,54.478833,0.788374
5368709120,5120MB,65536,64KB,2,54.186091,0.792633
5368709120,5120MB,65536,64KB,3,54.196634,0.792479
5368709120,5120MB,65536,64KB,4,54.197382,0.792468
5368709120,5120MB,65536,64KB,5,54.195647,0.792493
5368709120,5120MB,65536,64KB,6,54.188733,0.792594
5368709120,5120MB,65536,64KB,7,54.227789,0.792023
5368709120,5120MB,65536,64KB,8,54.193471,0.792525
5368709120,5120MB,65536,64KB,9,54.191992,0.792546
5368709120,5120MB,65536,64KB,10,54.194731,0.792506
5368709120,5120MB,131072,128KB,1,54.382755,0.789766
5368709120,5120MB,131072,128KB,2,54.089437,0.794049
5368709120,5120MB,131072,128KB,3,54.095543,0.793960
5368709120,5120MB,131072,128KB,4,54.096332,0.793948
5368709120,5120MB,131072,128KB,5,54.099149,0.793907
5368709120,5120MB,131072,128KB,6,54.098492,0.793916
5368709120,5120MB,131072,128KB,7,54.125144,0.793525
5368709120,5120MB,131072,128KB,8,54.094870,0.793969
5368709120,5120MB,131072,128KB,9,54.101627,0.793870
5368709120,5120MB,131072,128KB,10,54.183473,0.792671
5368709120,5120MB,196608,192KB,1,54.359952,0.790098
5368709120,5120MB,196608,192KB,2,54.077444,0.794225
5368709120,5120MB,196608,192KB,3,54.079307,0.794198
5368709120,5120MB,196608,192KB,4,54.083705,0.794133
5368709120,5120MB,196608,192KB,5,54.091409,0.794020
5368709120,5120MB,196608,192KB,6,54.077504,0.794224
5368709120,5120MB,196608,192KB,7,54.107738,0.793781
5368709120,5120MB,196608,192KB,8,54.076664,0.794237
5368709120,5120MB,196608,192KB,9,54.078469,0.794210
5368709120,5120MB,196608,192KB,10,54.085780,0.794103
5368709120,5120MB,262144,256KB,1,54.350814,0.790231
5368709120,5120MB,262144,256KB,2,54.067448,0.794372
5368709120,5120MB,262144,256KB,3,54.058264,0.794507
5368709120,5120MB,262144,256KB,4,54.054456,0.794563
5368709120,5120MB,262144,256KB,5,54.053982,0.794570
5368709120,5120MB,262144,256KB,6,54.059901,0.794483
5368709120,5120MB,262144,256KB,7,54.092043,0.794011
5368709120,5120MB,262144,256KB,8,54.057954,0.794512
5368709120,5120MB,262144,256KB,9,54.053127,0.794583
5368709120,5120MB,262144,256KB,10,54.058892,0.794498
5368709120,5120MB,524288,512KB,1,54.327308,0.790572
5368709120,5120MB,524288,512KB,2,54.039721,0.794780
5368709120,5120MB,524288,512KB,3,54.106341,0.793801
5368709120,5120MB,524288,512KB,4,54.038081,0.794804
5368709120,5120MB,524288,512KB,5,54.038020,0.794805
5368709120,5120MB,524288,512KB,6,54.036387,0.794829
5368709120,5120MB,524288,512KB,7,54.073660,0.794281
5368709120,5120MB,524288,512KB,8,54.038177,0.794802
5368709120,5120MB,524288,512KB,9,54.038201,0.794802
5368709120,5120MB,524288,512KB,10,54.035714,0.794839
5368709120,5120MB,1048576,1MB,1,54.317918,0.790709
5368709120,5120MB,1048576,1MB,2,54.031620,0.794899
5368709120,5120MB,1048576,1MB,3,54.029760,0.794926
5368709120,5120MB,1048576,1MB,4,54.027235,0.794963
5368709120,5120MB,1048576,1MB,5,54.031078,0.794907
5368709120,5120MB,1048576,1MB,6,54.033459,0.794872
5368709120,5120MB,1048576,1MB,7,54.066587,0.794385
5368709120,5120MB,1048576,1MB,8,54.033411,0.794873
5368709120,5120MB,1048576,1MB,9,54.033804,0.794867
5368709120,5120MB,1048576,1MB,10,54.030550,0.794915
5368709120,5120MB,4194304,4MB,1,54.312840,0.790783
5368709120,5120MB,4194304,4MB,2,54.027441,0.794960
5368709120,5120MB,4194304,4MB,3,54.029828,0.794925
5368709120,5120MB,4194304,4MB,4,54.032249,0.794890
5368709120,5120MB,4194304,4MB,5,54.028249,0.794948
5368709120,5120MB,4194304,4MB,6,54.026194,0.794979
5368709120,5120MB,4194304,4MB,7,54.059367,0.794491
5368709120,5120MB,4194304,4MB,8,54.021892,0.795042
5368709120,5120MB,4194304,4MB,9,54.027101,0.794965
5368709120,5120MB,4194304,4MB,10,54.030786,0.794911
5368709120,5120MB,16777216,16MB,1,54.310646,0.790815
5368709120,5120MB,16777216,16MB,2,54.024727,0.795000
5368709120,5120MB,16777216,16MB,3,54.022264,0.795037
5368709120,5120MB,16777216,16MB,4,54.028870,0.794939
5368709120,5120MB,16777216,16MB,5,54.025053,0.794995
5368709120,5120MB,16777216,16MB,6,54.021514,0.795048
5368709120,5120MB,16777216,16MB,7,54.058828,0.794499
5368709120,5120MB,16777216,16MB,8,54.027411,0.794961
5368709120,5120MB,16777216,16MB,9,54.029561,0.794929
5368709120,5120MB,16777216,16MB,10,54.028917,0.794939
5368709120,5120MB,67108864,64MB,1,54.313437,0.790774
5368709120,5120MB,67108864,64MB,2,54.026466,0.794975
5368709120,5120MB,67108864,64MB,3,54.027793,0.794955
5368709120,5120MB,67108864,64MB,4,54.026074,0.794980
5368709120,5120MB,67108864,64MB,5,54.019909,0.795071
5368709120,5120MB,67108864,64MB,6,54.021540,0.795047
5368709120,5120MB,67108864,64MB,7,54.060208,0.794479
5368709120,5120MB,67108864,64MB,8,54.028689,0.794942
5368709120,5120MB,67108864,64MB,9,54.020745,0.795059
5368709120,5120MB,67108864,64MB,10,54.025925,0.794983
5368709120,5120MB,268435456,256MB,1,54.315632,0.790742
5368709120,5120MB,268435456,256MB,2,54.032145,0.794891
5368709120,5120MB,268435456,256MB,3,54.022276,0.795036
5368709120,5120MB,268435456,256MB,4,54.023580,0.795017
5368709120,5120MB,268435456,256MB,5,54.030172,0.794920
5368709120,5120MB,268435456,256MB,6,54.025120,0.794994
5368709120,5120MB,268435456,256MB,7,54.059801,0.794484
5368709120,5120MB,268435456,256MB,8,54.026324,0.794977
5368709120,5120MB,268435456,256MB,9,54.024794,0.794999
5368709120,5120MB,268435456,256MB,10,54.028857,0.794940
5368709120,5120MB,536870912,512MB,1,54.309113,0.790837
5368709120,5120MB,536870912,512MB,2,54.028533,0.794944
5368709120,5120MB,536870912,512MB,3,54.030076,0.794922
5368709120,5120MB,536870912,512MB,4,54.031074,0.794907
5368709120,5120MB,536870912,512MB,5,54.031958,0.794894
5368709120,5120MB,536870912,512MB,6,54.026167,0.794979
5368709120,5120MB,536870912,512MB,7,54.056724,0.794530
5368709120,5120MB,536870912,512MB,8,54.027567,0.794958
5368709120,5120MB,536870912,512MB,9,54.021550,0.795047
5368709120,5120MB,536870912,512MB,10,54.025404,0.794990
5368709120,5120MB,1073741824,1024MB,1,54.308640,0.790844
5368709120,5120MB,1073741824,1024MB,2,54.027220,0.794964
5368709120,5120MB,1073741824,1024MB,3,54.039540,0.794782
5368709120,5120MB,1073741824,1024MB,4,54.033308,0.794874
5368709120,5120MB,1073741824,1024MB,5,54.026954,0.794968
5368709120,5120MB,1073741824,1024MB,6,54.032254,0.794890
5368709120,5120MB,1073741824,1024MB,7,54.063964,0.794423
5368709120,5120MB,1073741824,1024MB,8,54.029076,0.794936
5368709120,5120MB,1073741824,1024MB,9,54.029411,0.794931
5368709120,5120MB,1073741824,1024MB,10,54.031692,0.794898
8388608,8MB,8388608,8MB,1,1.987680,21.607942
8388608,8MB,8388608,8MB,2,1.631201,26.330100
8388608,8MB,8388608,8MB,3,1.463239,29.352460
8388608,8MB,8388608,8MB,4,1.383097,31.053268
8388608,8MB,8388608,8MB,5,1.567947,27.392304
8388608,8MB,8388608,8MB,6,1.466824,29.280723
8388608,8MB,8388608,8MB,7,1.502071,28.593635
8388608,8MB,8388608,8MB,8,1.503179,28.572557
8388608,8MB,8388608,8MB,9,1.665240,25.791882
8388608,8MB,8388608,8MB,10,1.620684,26.500953
16777216,16MB,8388608,8MB,1,1.773969,24.211055
16777216,16MB,8388608,8MB,2,1.010291,42.512180
16777216,16MB,8388608,8MB,3,1.093859,39.264359
16777216,16MB,8388608,8MB,4,0.992527,43.273039
16777216,16MB,8388608,8MB,5,1.031829,41.624785
16777216,16MB,8388608,8MB,6,0.979070,43.867827
16777216,16MB,8388608,8MB,7,0.989132,43.421596
16777216,16MB,8388608,8MB,8,1.036840,41.423615
16777216,16MB,8388608,8MB,9,0.973999,44.096201
16777216,16MB,8388608,8MB,10,1.016208,42.264631
33554432,32MB,8388608,8MB,1,1.691739,25.387891
33554432,32MB,8388608,8MB,2,1.210236,35.488676
33554432,32MB,8388608,8MB,3,1.202873,35.705911
33554432,32MB,8388608,8MB,4,1.178805,36.434935
33554432,32MB,8388608,8MB,5,1.178286,36.450975
33554432,32MB,8388608,8MB,6,1.181067,36.365133
33554432,32MB,8388608,8MB,7,1.187248,36.175810
33554432,32MB,8388608,8MB,8,1.185183,36.238859
33554432,32MB,8388608,8MB,9,1.181289,36.358311
33554432,32MB,8388608,8MB,10,1.191820,36.037062
67108864,64MB,8388608,8MB,1,2.071293,20.735683
67108864,64MB,8388608,8MB,2,1.825180,23.531741
67108864,64MB,8388608,8MB,3,1.778817,24.145081
67108864,64MB,8388608,8MB,4,1.789073,24.006670
67108864,64MB,8388608,8MB,5,1.788199,24.018397
67108864,64MB,8388608,8MB,6,1.794437,23.934906
67108864,64MB,8388608,8MB,7,1.787428,24.028752
67108864,64MB,8388608,8MB,8,1.783094,24.087156
67108864,64MB,8388608,8MB,9,1.784535,24.067711
67108864,64MB,8388608,8MB,10,1.781894,24.103380
134217728,128MB,8388608,8MB,1,3.322323,12.927603
134217728,128MB,8388608,8MB,2,3.017726,14.232462
134217728,128MB,8388608,8MB,3,3.022788,14.208628
134217728,128MB,8388608,8MB,4,3.022800,14.208574
134217728,128MB,8388608,8MB,5,3.016831,14.236686
134217728,128MB,8388608,8MB,6,3.020259,14.220527
134217728,128MB,8388608,8MB,7,3.020003,14.221731
134217728,128MB,8388608,8MB,8,3.313635,12.961497
134217728,128MB,8388608,8MB,9,3.015845,14.241342
134217728,128MB,8388608,8MB,10,3.018936,14.226758
268435456,256MB,8388608,8MB,1,5.972597,7.191122
268435456,256MB,8388608,8MB,2,5.694120,7.542812
268435456,256MB,8388608,8MB,3,5.690500,7.547609
268435456,256MB,8388608,8MB,4,5.696472,7.539696
268435456,256MB,8388608,8MB,5,5.692888,7.544444
268435456,256MB,8388608,8MB,6,5.690183,7.548030
268435456,256MB,8388608,8MB,7,5.689133,7.549423
268435456,256MB,8388608,8MB,8,5.693687,7.543386
268435456,256MB,8388608,8MB,9,5.692903,7.544424
268435456,256MB,8388608,8MB,10,5.696258,7.539981
536870912,512MB,8388608,8MB,1,11.356065,3.782091
536870912,512MB,8388608,8MB,2,11.043534,3.889124
536870912,512MB,8388608,8MB,3,11.041216,3.889940
536870912,512MB,8388608,8MB,4,11.043448,3.889154
536870912,512MB,8388608,8MB,5,11.051399,3.886356
536870912,512MB,8388608,8MB,6,11.046276,3.888159
536870912,512MB,8388608,8MB,7,11.040789,3.890091
536870912,512MB,8388608,8MB,8,11.038121,3.891031
536870912,512MB,8388608,8MB,9,11.044254,3.888870
536870912,512MB,8388608,8MB,10,11.048693,3.887308
1073741824,1024MB,8388608,8MB,1,22.028845,1.949702
1073741824,1024MB,8388608,8MB,2,21.748085,1.974872
1073741824,1024MB,8388608,8MB,3,21.745965,1.975064
1073741824,1024MB,8388608,8MB,4,21.747315,1.974941
1073741824,1024MB,8388608,8MB,5,21.748106,1.974870
1073741824,1024MB,8388608,8MB,6,21.752776,1.974446
1073741824,1024MB,8388608,8MB,7,21.749852,1.974711
1073741824,1024MB,8388608,8MB,8,21.746846,1.974984
1073741824,1024MB,8388608,8MB,9,21.749232,1.974767
1073741824,1024MB,8388608,8MB,10,21.750331,1.974668
2147483648,2048MB,8388608,8MB,1,43.435816,0.988808
2147483648,2048MB,8388608,8MB,2,43.158801,0.995154
2147483648,2048MB,8388608,8MB,3,43.173519,0.994815
2147483648,2048MB,8388608,8MB,4,43.156705,0.995203
2147483648,2048MB,8388608,8MB,5,43.157160,0.995192
2147483648,2048MB,8388608,8MB,6,43.159188,0.995146
2147483648,2048MB,8388608,8MB,7,43.168242,0.994937
2147483648,2048MB,8388608,8MB,8,43.159367,0.995141
2147483648,2048MB,8388608,8MB,9,43.156440,0.995209
2147483648,2048MB,8388608,8MB,10,43.165008,0.995011
5368709120,5120MB,8388608,8MB,1,54.306639,0.790873
5368709120,5120MB,8388608,8MB,2,54.028780,0.794941
5368709120,5120MB,8388608,8MB,3,54.027567,0.794958
5368709120,5120MB,8388608,8MB,4,54.027151,0.794965
5368709120,5120MB,8388608,8MB,5,54.024731,0.795000
5368709120,5120MB,8388608,8MB,6,54.025057,0.794995
5368709120,5120MB,8388608,8MB,7,54.059260,0.794492
5368709120,5120MB,8388608,8MB,8,54.025678,0.794986
5368709120,5120MB,8388608,8MB,9,54.024643,0.795002
5368709120,5120MB,8388608,8MB,10,54.023895,0.795013
